Timestamp,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftVelX,LeftVelY,LeftVelZ,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightRotW,RightVelX,RightVelY,RightVelZ,HandCloseCount
105.6294,-0.5925292,1.334106,-0.3157644,0.6204145,-0.4321865,0.5977333,0.2664874,0.566557,-0.5342351,0.5476552,-0.8344281,1.391182,0.1991011,-0.3284859,0.4432518,-0.6510224,-0.5213394,0.9194492,-0.5535668,-0.01314712,0
105.7412,-0.5023043,1.312413,-0.2110907,0.619113,-0.2652547,0.6815277,0.2861103,0.6705827,-0.2060784,0.7443863,-0.7148556,1.374362,0.2050016,-0.4257979,0.3553078,-0.7191706,-0.4186241,1.042492,-0.234796,-0.0705402,0
105.8516,-0.4335456,1.351479,-0.1189262,0.5988415,-0.1007199,0.7320185,0.3088581,0.6042632,0.1365678,0.6810774,-0.6332849,1.405691,0.189263,-0.446782,0.3299311,-0.7577523,-0.3425533,0.7997194,0.1066873,-0.1423152,0
107.3012,-1.114281,1.689749,-0.5236387,0.6160493,-0.6244454,-0.3051877,0.3706908,0.2539408,-0.04086437,-0.9913242,-1.258359,1.701044,0.03001116,0.545993,0.5736188,-0.4360246,-0.4274759,-0.4385967,0.02340142,0.7664839,0
107.4121,-1.011468,1.674844,-0.6744066,0.7241821,-0.6168635,-0.1974041,0.2367938,0.8371491,0.07682422,-1.208917,-1.272638,1.729395,0.1778264,0.5117666,0.4455241,-0.5416222,-0.4962345,-0.1175051,0.1826977,1.224581,0
107.5241,-0.8888882,1.68188,-0.7380757,0.7772471,-0.5978338,-0.1108623,0.1618372,1.004127,0.1559004,-0.6472228,-1.224262,1.767309,0.2788837,0.4412098,0.3780835,-0.5943286,-0.5560218,0.3450844,0.2158526,0.933118,0
107.635,-0.7961027,1.672005,-0.7512101,0.8176045,-0.5624109,-0.01908219,0.1218719,0.7903621,0.01646822,-0.1959421,-1.166465,1.769643,0.3259705,0.3944356,0.3310553,-0.6469363,-0.5624023,0.46134,-0.006378613,0.4817321,0
107.7464,-0.7467174,1.64633,-0.7336651,0.8128579,-0.567874,0.06912173,0.1095604,0.4323778,-0.1412696,0.0861771,-1.123408,1.763037,0.3406875,0.3250042,0.2931825,-0.6609708,-0.6095358,0.3728183,-0.0669506,0.195886,0
107.8579,-0.7574798,1.629783,-0.6915504,0.7810478,-0.6034971,0.1056222,0.1208286,-0.03225638,-0.1584056,0.3134232,-1.098368,1.750913,0.3351528,0.2929979,0.2677051,-0.6525951,-0.6454501,0.2625632,-0.1412216,0.0006416375,0
107.9689,-0.794457,1.613405,-0.6545376,0.7877527,-0.5796019,0.1135205,0.1749871,-0.2999046,-0.1879489,0.3128242,-1.059983,1.740275,0.3218866,0.2476018,0.2529679,-0.6711417,-0.6513597,0.3299073,-0.1217206,-0.08164713,0
108.0805,-0.8018214,1.599506,-0.6462743,0.7753382,-0.558612,0.2480229,0.1590222,-0.1520171,-0.0754267,0.04417029,-0.9955121,1.759738,0.3203838,0.1028071,0.2030246,-0.5960403,-0.7700309,0.5312745,0.07188281,-0.04145085,0
108.1915,-0.7529383,1.57824,-0.6389805,0.8453907,-0.29606,0.4289058,0.1170594,0.194933,-0.1750146,-0.05583219,-0.910198,1.762341,0.2986983,0.0657208,0.1326955,-0.637996,-0.7556678,0.7111247,-0.04736341,-0.2015446,0
108.3031,-0.7920949,1.580132,-0.6473131,0.8832115,-0.2691468,0.3559327,0.1442542,-0.2860719,-0.05068744,-0.01293164,-0.8496081,1.751089,0.2543744,0.01140856,0.109886,-0.6471517,-0.754314,0.5570409,-0.1298529,-0.3630509,0
109.3591,-1.190536,1.679549,-0.1787676,0.3563195,-0.2609761,-0.346983,0.8273637,-0.1381879,-0.1716421,0.03779031,-0.8071983,1.735877,0.1370513,0.09081457,0.152458,-0.475871,-0.8614268,0.5272502,-0.1758088,0.2465018,0
109.4709,-1.234936,1.616398,-0.2725684,0.4483185,-0.4067035,-0.2369256,0.7599139,-0.2734476,-0.623673,-0.800994,-0.7154474,1.694014,0.1407614,-0.00994295,0.06283788,-0.4605379,-0.8853572,0.7666295,-0.5270883,0.03889438,0
109.582,-1.198186,1.50917,-0.3814123,0.597468,-0.3758488,-0.2193827,0.6735287,0.2001754,-0.8213402,-1.010389,-0.6482845,1.608455,0.07503505,-0.1249357,0.07363371,-0.5307469,-0.835031,0.6192716,-0.791902,-0.5109795,0
109.6935,-1.130571,1.449527,-0.5066049,0.7155357,-0.3822342,-0.1020899,0.5757459,0.5075504,-0.4945236,-1.202463,-0.5435247,1.571585,-0.003665056,-0.2832075,-0.03934593,-0.4919616,-0.8223255,0.8408321,-0.5537782,-0.7193201,0
109.8047,-1.049754,1.41767,-0.5633895,0.8127277,-0.2541137,-0.03970886,0.522803,0.5503383,-0.2686683,-0.6482247,-0.5084493,1.518988,-0.1017468,-0.4570207,0.01446941,-0.4802624,-0.7485123,0.3232436,-0.5563449,-0.8613447,0
109.9178,-0.9795277,1.389125,-0.5815236,0.8678702,-0.1249455,-0.004923155,0.4807971,0.5272881,-0.2176235,-0.3221409,-0.5167898,1.452436,-0.1942589,-0.5758663,0.1148953,-0.4508519,-0.6722423,0.008608412,-0.57899,-0.8530946,0
110.0277,-0.8968868,1.372262,-0.5968704,0.9017584,-0.03142225,0.08673346,0.4222815,0.6305725,-0.1212714,-0.2621678,-0.5137067,1.415136,-0.2824459,-0.7138416,0.1460744,-0.3887601,-0.5638777,0.04521196,-0.3105223,-0.8533618,0
110.1389,-0.8016491,1.3694,-0.646001,0.9272001,0.05806845,0.1944512,0.3148281,0.7209705,0.124381,-0.4377173,-0.4975863,1.420098,-0.33581,-0.8052705,0.1816217,-0.3294064,-0.458306,0.178154,0.02912965,-0.5978188,0
111.211,-1.27398,1.810978,-0.1319178,0.2808379,-0.3744885,-0.5761719,0.6700107,-0.5864009,-0.02745671,-0.5160794,-0.7333624,1.786899,0.1350433,0.1893727,0.1839304,-0.5114111,-0.8177813,0.7220219,-0.01013691,0.6024163,0
111.3238,-1.348166,1.777179,-0.2767151,0.4278595,-0.4871765,-0.485315,0.5865703,-0.5521866,-0.2741513,-1.164256,-0.5892469,1.778394,0.1608805,0.06279416,0.009021229,-0.5354375,-0.842189,1.223716,-0.2273549,0.2360578,0
111.434,-1.320632,1.708889,-0.4171474,0.5693519,-0.4942476,-0.4180407,0.5067541,0.1350345,-0.4966879,-1.189495,-0.4740366,1.728947,0.1061807,-0.09558387,-0.09260019,-0.5448348,-0.8279154,0.9877324,-0.5832253,-0.4155278,0
111.546,-1.215224,1.586344,-0.5171177,0.7252481,-0.3968,-0.2968571,0.4779548,0.7565493,-0.9154434,-0.8685547,-0.4307438,1.62314,-0.002952918,-0.317147,-0.1069896,-0.4872331,-0.8065822,0.3671893,-1.071277,-0.919068,0
111.6576,-1.035427,1.444306,-0.5838292,0.8323871,-0.2787403,-0.08616043,0.4711814,1.353496,-1.123874,-0.631541,-0.4390543,1.47355,-0.1612328,-0.5931746,-0.02757423,-0.3526561,-0.7231993,-0.08009822,-1.317304,-1.455424,0
111.7682,-0.8193532,1.351938,-0.6281656,0.9000521,-0.1099403,0.08459151,0.4131146,1.682236,-0.6808637,-0.4697807,-0.4755772,1.402066,-0.3546943,-0.7946554,0.04978893,-0.2655228,-0.5436372,-0.1716342,-0.5870086,-1.784319,0
111.8801,-0.6607652,1.407479,-0.615048,0.9166983,0.02438467,0.2133472,0.3369756,1.2319,0.225954,-0.1773304,-0.4908665,1.447124,-0.4672121,-0.854332,0.1586419,-0.2907642,-0.4005068,-0.005900458,0.3064081,-1.099018,0
113.4266,-1.126053,1.578311,-0.03338435,0.3907633,-0.2092697,-0.4186347,0.7926255,-0.03886346,-0.05166264,-0.07146964,-0.8098581,1.569488,0.08025969,-0.02589829,0.2908645,-0.5293005,-0.7965978,0.02825847,-0.07442455,-0.04412332,0
113.537,-1.130245,1.560999,-0.04454238,0.4111529,-0.2121255,-0.4137476,0.784072,-0.035653,-0.1576449,-0.107401,-0.8009027,1.548091,0.07422142,-0.06480389,0.2903419,-0.5327822,-0.7922406,0.06795058,-0.205309,-0.07310635,0
113.6487,-1.137386,1.49897,-0.07822675,0.4993868,-0.2017829,-0.3816662,0.7511507,-0.04007527,-0.5476087,-0.3144516,-0.7642129,1.49351,0.06561242,-0.1498176,0.2626631,-0.555565,-0.7745388,0.2817239,-0.528589,-0.1416665,0
113.7604,-1.119016,1.410221,-0.146427,0.6092762,-0.1556948,-0.3306181,0.7037281,0.1572414,-0.7501341,-0.5893286,-0.7127768,1.427879,0.02853865,-0.2730404,0.2624063,-0.5647999,-0.7332073,0.3865224,-0.6076671,-0.3774703,0
113.8715,-1.075334,1.33735,-0.2297411,0.7098888,-0.0843804,-0.2756875,0.6425996,0.3193867,-0.6295141,-0.746896,-0.6595108,1.377011,-0.01695103,-0.3925663,0.2555078,-0.5506496,-0.690936,0.4235059,-0.5240793,-0.4639371,0
113.9835,-1.027649,1.295429,-0.3070511,0.7789316,-0.03972336,-0.2117224,0.5889493,0.3785124,-0.3935423,-0.7294306,-0.6109816,1.340307,-0.06111694,-0.5045163,0.2280707,-0.5258079,-0.6457345,0.3886302,-0.3807827,-0.466111,0
114.0941,-0.987484,1.277909,-0.3668328,0.8271876,-0.01015412,-0.1601685,0.5385199,0.3338914,-0.1688477,-0.5815822,-0.5772966,1.329377,-0.08003831,-0.6231483,0.1127447,-0.4120808,-0.6551062,0.1470686,-0.2057606,-0.2481622,0
114.2056,-0.9642586,1.285295,-0.39478,0.8467438,0.001600602,-0.1397572,0.513313,0.2062064,-0.01776566,-0.3395464,-0.5619617,1.317112,-0.08896397,-0.6173084,0.1424347,-0.4678298,-0.6162612,0.1756693,-0.04011415,-0.1391322,0
114.3176,-0.956841,1.240985,-0.4233232,0.8653537,0.008460024,-0.1205083,0.4863837,0.1030895,-0.06493363,-0.2519392,-0.5520201,1.313403,-0.09204099,-0.6493073,0.1206461,-0.4530137,-0.5988515,0.07603376,-0.03315582,-0.07201867,0
114.6786,-1.034582,1.271447,-0.2995086,0.6902806,-0.227081,-0.03852617,0.6859028,-0.2790917,0.2738573,0.7869071,-0.6265706,1.357149,-0.0007353965,-0.5328441,0.1033639,-0.3428759,-0.7667002,-0.3812556,0.2900544,0.4427511,0
114.7892,-1.08384,1.397039,-0.220055,0.5454934,-0.3352967,-0.02806157,0.7676104,-0.3229843,0.7095963,0.7498671,-0.676586,1.421877,0.04144676,-0.4351287,0.1281226,-0.2805933,-0.8458812,-0.4476318,0.6010116,0.4670831,0
114.9025,-1.122888,1.513933,-0.1611461,0.3953059,-0.4001417,0.00706206,0.8267829,-0.2715815,0.9468597,0.6111758,-0.7248145,1.51454,0.07734682,-0.3341051,0.1598536,-0.2073476,-0.9054433,-0.4630388,0.8824301,0.4004478,0
115.0126,-1.150847,1.634763,-0.1274386,0.2571096,-0.4250138,0.03288861,0.867281,-0.2327568,1.013109,0.3749055,-0.7634484,1.620591,0.1062017,-0.2519254,0.1930976,-0.09171349,-0.9438409,-0.4187756,1.013515,0.3088383,0
115.1234,-1.168053,1.739318,-0.1151136,0.1429543,-0.4257381,0.04806045,0.892189,-0.1496468,0.9301531,0.186567,-0.783803,1.719944,0.1246211,-0.1866505,0.23353,0.03768912,-0.9535223,-0.2815599,0.9762605,0.1781774,0
115.2345,-1.162363,1.834618,-0.1185833,0.05016418,-0.4114367,0.01344543,0.9099575,0.005871014,0.8931717,0.03488211,-0.7875203,1.810725,0.1206778,-0.09626506,0.2762975,0.1094971,-0.949949,-0.1078939,0.8827301,-0.004218353,0
115.346,-1.149397,1.916801,-0.1342821,-0.05809261,-0.3888768,0.01552582,0.9193254,0.09015984,0.7871513,-0.09936582,-0.7779117,1.886548,0.1102202,-0.02052167,0.3124656,0.1907863,-0.9303465,0.02795366,0.784007,-0.09923999,0
115.4574,-1.138475,1.982711,-0.1637338,-0.166238,-0.3797591,0.01294799,0.9099342,0.08950367,0.6566392,-0.2494237,-0.7544568,1.948807,0.0963384,0.06405515,0.3330605,0.2565734,-0.9050623,0.1611839,0.6769809,-0.165457,0
115.5686,-1.127794,2.033073,-0.193931,-0.2528628,-0.3689065,-0.01945764,0.8941979,0.1174516,0.5333061,-0.296342,-0.7254801,1.997722,0.08051746,0.1422795,0.3443209,0.3133003,-0.8735231,0.2238477,0.5432344,-0.2125596,0
115.675,-1.11296,2.072163,-0.2188986,-0.3181446,-0.3585661,-0.05373707,0.8759719,0.1643945,0.4769969,-0.30752,-0.7048106,2.03039,0.0625326,0.2048701,0.3658721,0.3338885,-0.8442063,0.190868,0.4212705,-0.2455229,0
115.7815,-1.086882,2.112727,-0.2437595,-0.392246,-0.3098368,-0.07843491,0.8625498,0.238995,0.4134266,-0.2766893,-0.688066,2.057489,0.04284318,0.2607978,0.3716432,0.3372192,-0.8247115,0.1384883,0.3040815,-0.2317314,0
115.8889,-1.058792,2.140119,-0.2629842,-0.4311996,-0.2848173,-0.1363492,0.8451952,0.2735725,0.2847347,-0.2133418,-0.6702877,2.080526,0.01975776,0.3162923,0.3940837,0.3472862,-0.789968,0.1411467,0.2395042,-0.2579583,0
116.9888,-1.127582,1.570713,-0.2445703,0.2116138,-0.5444586,0.2525721,0.7713571,0.215787,-0.4083326,-0.07885705,-0.6770245,1.598535,0.09168736,-0.2252948,0.06902833,-0.1102794,-0.965565,-0.02934504,-0.5984451,-0.2682493,0
117.1009,-1.13357,1.648671,-0.2252663,0.1397994,-0.4949892,0.2156089,0.8300329,0.005603449,0.5437356,0.2161841,-0.7125273,1.684184,0.08018054,-0.1684587,0.1466949,0.01862564,-0.9745539,-0.3411345,0.5905001,-0.09701387,0
117.2126,-1.153948,1.798843,-0.215659,-0.05585123,-0.442894,0.2343037,0.8636129,-0.04704345,1.237419,0.183264,-0.7293909,1.830624,0.08238423,-0.03356197,0.2261205,0.2119914,-0.9501594,-0.2498851,1.328145,-0.08773874,0
117.3233,-1.130945,1.965678,-0.238146,-0.2620795,-0.3643356,0.1352947,0.8833285,0.2296753,1.51466,-0.1519699,-0.7174802,1.956599,0.05911277,0.1274249,0.3239262,0.303872,-0.8868464,-0.009231701,1.229359,-0.3124937,0
117.4348,-1.074704,2.066636,-0.2918622,-0.4240333,-0.2821811,0.02964517,0.8600528,0.514694,1.054288,-0.4653827,-0.683125,2.027712,0.02874888,0.2555024,0.3771537,0.3668245,-0.8111186,0.2585988,0.808935,-0.3897163,0
118.7302,-1.122253,1.683612,-0.2051142,0.00379035,-0.4012459,0.4194549,0.8142757,0.03870596,-0.04200411,0.06376275,-0.7218888,1.709345,0.06689626,-0.2508024,0.2655836,0.3500893,-0.862555,-0.1149205,-0.0304543,-0.09054878,0
118.8424,-1.128935,1.74765,-0.1900306,-0.04017668,-0.363548,0.3185345,0.8745024,-0.02243432,0.5312561,0.1571651,-0.7277307,1.772259,0.07085281,-0.1710652,0.3089888,0.394013,-0.8485378,-0.1053036,0.5087346,-0.02605642,0
118.9539,-1.136055,1.826095,-0.186362,-0.1391367,-0.3137726,0.2972475,0.8909723,0.02007733,0.710292,0.1027241,-0.7304386,1.845517,0.07138743,-0.07896564,0.3684038,0.4180561,-0.8266028,-0.102152,0.6334389,-0.07775798,0
119.065,-1.126328,1.905444,-0.190804,-0.2229124,-0.2643934,0.2556431,0.9028028,0.1345091,0.7611872,0.007347954,-0.7253783,1.906158,0.06836455,-0.008903815,0.4058585,0.4493669,-0.795782,-0.01538081,0.5995389,-0.09573044,0
119.1762,-1.110741,1.97966,-0.2084038,-0.3162082,-0.2228247,0.1824465,0.9039219,0.2033665,0.7466526,-0.1424982,-0.7127385,1.9614,0.06305208,0.07030789,0.4395123,0.4717675,-0.7611315,0.05380841,0.5446298,-0.1251087,0
119.2879,-1.089755,2.040148,-0.2339925,-0.3993398,-0.1740603,0.1316181,0.8904535,0.2489294,0.6169572,-0.2339723,-0.6967987,2.007687,0.04958694,0.1431579,0.4681742,0.4879518,-0.7226492,0.0931223,0.4518171,-0.1899985,0
119.3994,-1.060572,2.084153,-0.262381,-0.4656617,-0.1232222,0.08400124,0.8723069,0.2994228,0.4487719,-0.2744343,-0.6802282,2.045619,0.02405783,0.2153898,0.5055824,0.4872959,-0.6786283,0.1213828,0.3609657,-0.2851271,0
119.5105,-1.0335,2.10565,-0.2891361,-0.5079789,-0.08768953,0.03111846,0.8563292,0.2808073,0.2463532,-0.2758253,-0.664614,2.067811,-0.0009167846,0.2806143,0.5143965,0.4715958,-0.658976,0.11385,0.218652,-0.2846977,0
121.3208,-1.118522,1.590357,-0.1991498,0.1218422,-0.3610972,0.5069529,0.7731507,-0.2084716,0.7509508,0.31632,-0.6855164,1.635194,0.06511685,-0.2719454,0.1108355,0.3487359,-0.890025,-0.2612194,0.6299709,0.1695428,0
121.4316,-1.145915,1.699411,-0.1784104,-0.01229743,-0.3010131,0.4923793,0.8165798,-0.1321983,1.006338,0.2738128,-0.7031692,1.721062,0.08500326,-0.1895849,0.1745609,0.4165329,-0.8718293,-0.2528688,0.8007255,0.1294335,0
121.5431,-1.152074,1.808594,-0.1738759,-0.1268028,-0.2341509,0.4445291,0.8552709,0.03019424,1.03932,0.12252,-0.7109964,1.808256,0.08848871,-0.0920475,0.2388688,0.4569346,-0.8518683,-0.1620291,0.8335323,-0.00656645,0
121.6543,-1.144838,1.88981,-0.1778863,-0.1970548,-0.2227403,0.3164585,0.9007831,0.1243401,0.8567435,0.006374918,-0.7127522,1.884856,0.07290728,0.001924113,0.3040785,0.4727552,-0.8270641,-0.1061305,0.7204757,-0.1795631,0
121.7658,-1.136379,1.942508,-0.1931801,-0.279525,-0.1592193,0.3565601,0.877143,0.1496453,0.5931891,-0.1033593,-0.7103396,1.935713,0.05198533,0.05178666,0.3578965,0.4973216,-0.788606,-0.03852615,0.5373986,-0.2360179,0
121.8773,-1.116449,1.998564,-0.2207492,-0.3503202,-0.1321807,0.2858714,0.8820893,0.2294721,0.5589194,-0.2121997,-0.6957343,1.982624,0.03471453,0.1204355,0.4005355,0.5183374,-0.7459176,0.0695136,0.4772345,-0.2211731,0
121.9881,-1.099692,2.043953,-0.2445857,-0.4008369,-0.09053155,0.2456297,0.8779521,0.2103032,0.4584205,-0.2186138,-0.68169,2.022889,0.02067756,0.1797363,0.4282307,0.5246317,-0.7134948,0.08795059,0.3848881,-0.1860972,0
122.1,-1.082791,2.077052,-0.2632869,-0.4368322,-0.05368776,0.2006509,0.8752339,0.1874667,0.3322356,-0.1806567,-0.6694978,2.050402,0.007322878,0.2338437,0.4497287,0.5147418,-0.6914492,0.06207101,0.2655141,-0.1608062,0
122.2108,-1.070451,2.106985,-0.2783932,-0.4564247,-0.03685255,0.1481587,0.8765657,0.1750363,0.2826399,-0.1469366,-0.6637172,2.071062,-0.001580181,0.2689765,0.4641125,0.4995252,-0.6802395,0.01834878,0.1913591,-0.1091985,0
122.3232,-1.060295,2.132721,-0.2884282,-0.4667661,-0.003328172,0.1246473,0.8755463,0.1261048,0.2443836,-0.09952284,-0.6730525,2.080373,-0.006539987,0.2809055,0.4830275,0.4968425,-0.6640211,-0.007172328,0.147772,-0.05380738,0
122.4342,-1.047559,2.162308,-0.3054354,-0.4980693,0.02080396,0.08487774,0.8627224,0.1435854,0.2779409,-0.1729571,-0.6903926,2.086872,-0.01938944,0.3233557,0.5020012,0.4798994,-0.6427538,-0.03849462,0.1644342,-0.1214165,0
122.5452,-1.028199,2.190581,-0.326087,-0.5254885,0.05335132,0.03471772,0.8484163,0.2101046,0.2617903,-0.2127228,-0.6839156,2.110672,-0.03827483,0.3956083,0.5047169,0.4490205,-0.6222021,0.01053584,0.2019918,-0.2151586,0
122.6574,-1.007475,2.213405,-0.349384,-0.5525876,0.06894883,-0.02330196,0.8302711,0.2333037,0.21525,-0.2288204,-0.6711898,2.132302,-0.05977231,0.4719302,0.4884343,0.4235457,-0.5994354,0.04069188,0.1842211,-0.2498534,0
122.7683,-0.9954593,2.23943,-0.3694496,-0.5715535,0.07588109,-0.07149612,0.8139146,0.1569695,0.2385789,-0.2067341,-0.6735799,2.152799,-0.07848133,0.537131,0.4712796,0.3783898,-0.5883936,-0.06215695,0.1807026,-0.199034,0
122.8803,-0.9946969,2.275458,-0.3894179,-0.5999109,0.05565053,-0.09823821,0.7920601,0.05190589,0.3092975,-0.2060399,-0.6852178,2.178375,-0.08575741,0.5591812,0.4647158,0.3660132,-0.5808528,-0.1074788,0.2156555,-0.09974589,0
122.991,-1.003949,2.302066,-0.4004649,-0.6082822,0.03806238,-0.09230303,0.7874162,-0.05991596,0.2285502,-0.1093441,-0.6992453,2.191654,-0.09504943,0.5811474,0.4574476,0.351879,-0.5737513,-0.1390714,0.1209612,-0.09091568,0
123.8678,-1.080938,1.364201,-0.3006558,0.4076391,-0.453389,0.3798135,0.6957086,0.3420769,-0.2324802,-0.03994536,-0.5663335,1.433104,0.03421204,-0.4764026,-0.102501,0.1070552,-0.8666449,-0.03026367,-0.2547971,-0.3509411,0
123.9788,-1.111198,1.471019,-0.2389909,0.2462534,-0.4070321,0.4125938,0.7768208,-0.08418147,0.7658176,0.5290104,-0.6184061,1.516749,0.06149907,-0.3854726,-0.008067529,0.189497,-0.9030153,-0.4499141,0.5929092,0.1725168,0
124.09,-1.153419,1.611747,-0.2036111,0.101759,-0.3495744,0.4214616,0.8305498,-0.2362555,1.210921,0.4148797,-0.6686221,1.624255,0.09982295,-0.3132295,0.1260069,0.29513,-0.8938165,-0.5816857,0.9597836,0.2507997,0
124.2021,-1.187227,1.758055,-0.1981655,-0.03670068,-0.2894205,0.3944902,0.8713589,-0.1874804,1.34266,0.1626806,-0.6930712,1.751015,0.1248112,-0.2114508,0.2317418,0.3919819,-0.864832,-0.3853931,1.20868,0.1434266,0
124.3135,-1.186616,1.876517,-0.1930044,-0.1318572,-0.2207658,0.3228753,0.910839,0.06504529,1.171574,0.09928627,-0.6999886,1.867119,0.1324143,-0.09049433,0.3273087,0.4049771,-0.8489248,-0.2059183,1.106324,-0.01586998,0
124.4252,-1.168725,1.967251,-0.196769,-0.2240299,-0.1358303,0.2721442,0.925904,0.2508957,0.9415897,-0.002526723,-0.700627,1.950927,0.1260254,0.00868815,0.3946265,0.4041567,-0.8251375,-0.1199586,0.8191143,-0.1408221,0
124.5364,-1.15197,2.033197,-0.2008841,-0.2818694,-0.07652003,0.2359794,0.9268269,0.2271293,0.6749042,-0.034251,-0.7048576,2.014478,0.1095621,0.08220781,0.4515727,0.4077527,-0.7893426,-0.1137802,0.6082093,-0.2177147,0
124.6483,-1.139238,2.085275,-0.2004527,-0.3150267,-0.02063989,0.2030744,0.9268727,0.1906013,0.5194359,0.0001411177,-0.7097791,2.063734,0.09169321,0.1473522,0.4931571,0.3919605,-0.7625289,-0.08730525,0.4719039,-0.2140029,0
124.7589,-1.128747,2.141267,-0.2000915,-0.3424881,0.04413852,0.1876733,0.9195284,0.1762426,0.5313954,-0.0100311,-0.7071141,2.11877,0.08477576,0.2113348,0.5215819,0.3700666,-0.7391485,-0.07692561,0.4543015,-0.1557882,0
124.8702,-1.114785,2.205566,-0.1997758,-0.3821512,0.04251038,0.08721933,0.9189919,0.1982231,0.5863245,-0.01034691,-0.709349,2.174356,0.08055989,0.2699111,0.5341928,0.3549526,-0.7181885,-0.06592362,0.4812522,-0.09868133,0
124.9821,-1.111437,2.271076,-0.1958195,-0.4107153,0.06350677,0.07346635,0.9065774,0.1026073,0.5975562,0.01572938,-0.7084349,2.234719,0.08649043,0.3030067,0.5489466,0.3781277,-0.6810756,0.0123404,0.5535026,-0.007393666,0
125.0936,-1.109618,2.3363,-0.192929,-0.4244702,0.0632733,0.06539809,0.9008577,0.03110099,0.5934476,0.01194818,-0.7164677,2.29693,0.08847558,0.3202071,0.5636831,0.3693243,-0.6658291,-0.06603119,0.5526971,-0.00897726,0
125.205,-1.106109,2.391518,-0.1893653,-0.4380532,0.06334343,0.066405,0.8942524,0.02846982,0.5163998,0.0144099,-0.7259422,2.352729,0.08175011,0.3437541,0.5588074,0.3614538,-0.6625093,-0.09154681,0.5016032,-0.06724072,0
125.316,-1.097941,2.43987,-0.1850042,-0.4458611,0.05321553,0.04925835,0.8921601,0.0606795,0.4560769,0.02460637,-0.7321539,2.407283,0.07493009,0.3552169,0.5585338,0.3629031,-0.6558676,-0.07347853,0.4932466,-0.0682668,0
125.4275,-1.097079,2.487017,-0.1843065,-0.4485419,0.01916396,0.06008478,0.8915339,0.01960909,0.4335813,-0.006689333,-0.7404188,2.462241,0.07151906,0.3614035,0.5426427,0.3506434,-0.6722913,-0.09739494,0.4767582,-0.03692785,0
125.5387,-1.091222,2.529782,-0.2090773,-0.5270231,0.006352131,0.06803472,0.8470995,0.02709029,0.418927,-0.2747115,-0.7521598,2.500549,0.06887601,0.3851267,0.4964074,0.3385296,-0.7004676,-0.1324836,0.3444228,-0.01913761,0
125.6499,-1.088357,2.568715,-0.2400384,-0.5947556,-0.003113569,0.100808,0.7975549,0.01230112,0.3761262,-0.3597232,-0.7615326,2.539141,0.06503693,0.3866372,0.4793508,0.3365321,-0.7123768,-0.1066656,0.3514034,-0.04326278,0
125.7616,-1.085048,2.591155,-0.2670134,-0.6296431,0.007478208,0.1336831,0.7652597,-0.006333213,0.2097765,-0.2787473,-0.7553862,2.583801,0.0594791,0.388509,0.4511734,0.3690312,-0.7136661,0.06692484,0.3902182,-0.0587278,0
125.8734,-1.082387,2.587581,-0.2781943,-0.6361525,-0.0248704,0.08998666,0.7658941,0.005228184,0.003486309,-0.1252424,-0.7437275,2.60078,0.04444781,0.4284296,0.4334768,0.3308539,-0.7204732,0.07256726,0.1476652,-0.1298586,0
125.9845,-1.085324,2.576575,-0.273994,-0.6249224,-0.06021706,0.05594144,0.7763482,-0.07027157,-0.1576452,-0.06514516,-0.7272975,2.587891,0.05318422,0.4249019,0.4371642,0.3399308,-0.7160956,0.187209,-0.06050301,0.02507227,0
129.6015,-1.056602,1.33791,-0.2897215,0.3322219,-0.4294051,0.4895596,0.6823279,-0.1366923,0.1009332,0.1461936,-0.5923287,1.374224,-0.01592907,-0.5571269,-0.07228104,0.139135,-0.8154916,-0.2726274,0.01024128,0.1275934,0
129.713,-1.084458,1.338105,-0.3008533,0.3418104,-0.4485275,0.4753066,0.6753313,-0.2648705,0.03769076,-0.06061536,-0.6426124,1.383781,0.004073869,-0.5518624,0.008858209,0.09278627,-0.8287099,-0.3730687,0.08570648,0.1733641,0
129.8248,-1.128818,1.360043,-0.2948868,0.4513767,-0.4302222,0.2739418,0.7322048,-0.5663052,0.301814,0.1127125,-0.7097089,1.406651,0.02208525,-0.4337486,0.2116394,-0.2409852,-0.8420196,-0.2670834,0.2178906,0.236536,0
129.9357,-1.137961,1.413508,-0.2038122,0.4916699,-0.253134,-0.1079272,0.8261571,-0.390781,0.6660945,0.7859437,-0.7592707,1.428297,0.03248419,-0.04112665,0.3814583,-0.6692894,-0.6362782,-0.05271852,0.0994349,0.2546667,0
130.0482,-1.117744,1.457077,-0.1511524,0.3419254,0.04157835,-0.6859666,0.6409431,-0.2615252,0.7473928,0.4656287,-0.7340385,1.451668,0.1034809,-0.01198393,0.3223073,-0.7363119,-0.5948269,0.2142671,0.1402819,0.5795837,0
130.159,-1.19245,1.435376,-0.2046943,0.5393156,0.05501227,-0.6695729,0.5077248,-0.6455979,0.03068849,-0.4020628,-0.6501724,1.469498,0.1547873,-0.04467826,0.2753799,-0.8168887,-0.5048392,0.6707377,0.09401752,0.3948277,0
